"","water_system_number","water_system_name","facility_id","facility_names","treatment_type","treatment_status","class","unit_process","treatment_objective","treatment_process"
"152",300073,"AWA - TIGER CREEK POWERHOUSE",2,"TIGER CREEK-TREATED","TP","treatment_status","T2","FILTER","PARTICULATE REMOVAL","FILTRATION, ULTRAFILTRATION"
"153",300073,"AWA - TIGER CREEK POWERHOUSE",2,"TIGER CREEK-TREATED","TP","treatment_status","T2","FLOCCULATION","DISINFECTION","CHLORINATION (FRDS-1.5)"
"154",300073,"AWA - TIGER CREEK POWERHOUSE",2,"TIGER CREEK-TREATED","TP","treatment_status","T2","FLOCCULATION","DISINFECTION BY-PRODUCTS CONTR","COAGULATION"
"155",300073,"AWA - TIGER CREEK POWERHOUSE",2,"TIGER CREEK-TREATED","TP","treatment_status","T2","FLOCCULATION","PARTICULATE REMOVAL","FILTERED"
"156",300078,"IONE BAND OF MIWOK INDIANS",4,"IONE BAND WELL 003 - PLANT","TP","treatment_status","T1","DISINFECTION","DISINFECTION","CHLORINATION (FRDS-1.5)"
"157",300089,"JEFF RUNQUIST WINERY",2,"WELL NO. 1 - TREATED","TP","treatment_status","T1","PACKAGE UNIT","IRON REMOVAL","FILTERED"
"158",300089,"JEFF RUNQUIST WINERY",2,"WELL NO. 1 - TREATED","TP","treatment_status","T1","PACKAGE UNIT","IRON REMOVAL","ION EXCHANGE"
"159",300089,"JEFF RUNQUIST WINERY",2,"WELL NO. 1 - TREATED","TP","treatment_status","T1","PACKAGE UNIT","MANGANESE REMOVAL","ION EXCHANGE"
"160",300089,"JEFF RUNQUIST WINERY",2,"WELL NO. 1 - TREATED","TP","treatment_status","T1","PACKAGE UNIT","SOFTENING (HARDNESS REMOVAL)","ION EXCHANGE"
"161",300097,"SIERRA SUNRISE DBA TERRA D'ORO/MONTEVINA",2,"TERRA D'ORO VINEYARDS TREATMENT","TP","treatment_status","T1","DISINFECTION","DISINFECTION","OZONATION, PRE"
"162",300097,"SIERRA SUNRISE DBA TERRA D'ORO/MONTEVINA",2,"TERRA D'ORO VINEYARDS TREATMENT","TP","treatment_status","T1","DISINFECTION","IRON REMOVAL","FILTRATION, GREENSAND"
"163",300097,"SIERRA SUNRISE DBA TERRA D'ORO/MONTEVINA",2,"TERRA D'ORO VINEYARDS TREATMENT","TP","treatment_status","T1","FILTER","DISINFECTION","OZONATION, PRE"
"164",300097,"SIERRA SUNRISE DBA TERRA D'ORO/MONTEVINA",2,"TERRA D'ORO VINEYARDS TREATMENT","TP","treatment_status","T1","FILTER","IRON REMOVAL","FILTRATION, GREENSAND"
"165",300524,"MP ASSOCIATES, INC.",2,"MP ASSOCIATES WELL 02-TREATED-ARSENIC","TP","treatment_status","T2","DISINFECTION","DISINFECTION","HYPOCHLORINATION, PRE"
"166",300524,"MP ASSOCIATES, INC.",2,"MP ASSOCIATES WELL 02-TREATED-ARSENIC","TP","treatment_status","T2","FILTER","INORGANICS REMOVAL","REVERSE OSMOSIS"
"167",300524,"MP ASSOCIATES, INC.",2,"MP ASSOCIATES WELL 02-TREATED-ARSENIC","TP","treatment_status","T2","FLOCCULATION","IRON REMOVAL","HYPOCHLORINATION, PRE"
"168",300524,"MP ASSOCIATES, INC.",2,"MP ASSOCIATES WELL 02-TREATED-ARSENIC","TP","treatment_status","T2","PACKAGE UNIT","SOFTENING (HARDNESS REMOVAL)","ION EXCHANGE"
"169",301038,"PARDEE RECREATION AREA",2,"PARDEE RESERVOIR - TREATED","TP","treatment_status","T2","CHEMICAL FEED","CORROSION CONTROL","PH ADJUSTMENT, POST"
"170",301038,"PARDEE RECREATION AREA",2,"PARDEE RESERVOIR - TREATED","TP","treatment_status","T2","DISINFECTION","DISINFECTION","HYPOCHLORINATION, POST"
"171",301038,"PARDEE RECREATION AREA",2,"PARDEE RESERVOIR - TREATED","TP","treatment_status","T2","FILTER","PARTICULATE REMOVAL","FILTRATION, ULTRAFILTRATION"
"172",310002,"AWA, IONE",1,"IONE WTP - TREATED","TP","treatment_status","T3","CHEMICAL FEEDER","CORROSION CONTROL","INHIBITOR, ORTHOPHOSPHATE"
"173",310002,"AWA, IONE",1,"IONE WTP - TREATED","TP","treatment_status","T3","DISINFECTION","DISINFECTION","GASEOUS CHLORINATION, POST"
"174",310002,"AWA, IONE",1,"IONE WTP - TREATED","TP","treatment_status","T3","DISINFECTION","DISINFECTION","GASEOUS CHLORINATION, PRE"
"175",310002,"AWA, IONE",1,"IONE WTP - TREATED","TP","treatment_status","T3","FILTER","PARTICULATE REMOVAL","FILTRATION, RAPID SAND"
"176",310002,"AWA, IONE",1,"IONE WTP - TREATED","TP","treatment_status","T3","FLOCCULATION","PARTICULATE REMOVAL","COAGULATION"
"177",310002,"AWA, IONE",1,"IONE WTP - TREATED","TP","treatment_status","T3","FLOCCULATION","PARTICULATE REMOVAL","FLOCCULATION"
"178",310002,"AWA, IONE",1,"IONE WTP - TREATED","TP","treatment_status","T3","SEDIMENTATION","PARTICULATE REMOVAL","SEDIMENTATION"
"179",310003,"AWA, TANNER",2,"TANNER WTP - TREATED","TP","treatment_status","T3","CHEMICAL FEEDER","CORROSION CONTROL","PH ADJUSTMENT, POST"
"180",310003,"AWA, TANNER",2,"TANNER WTP - TREATED","TP","treatment_status","T3","DISINFECTION","DISINFECTION","GASEOUS CHLORINATION, POST"
"181",310003,"AWA, TANNER",2,"TANNER WTP - TREATED","TP","treatment_status","T3","FILTER","PARTICULATE REMOVAL","FILTRATION, PRESSURE SAND"
"182",310003,"AWA, TANNER",2,"TANNER WTP - TREATED","TP","treatment_status","T3","FLASH MIX","PARTICULATE REMOVAL","RAPID MIX"
"183",310006,"RIVER PINES PUD",10,"WELL 06R - TREATED","TP","treatment_status","T2","DISINFECTION","DISINFECTION","HYPOCHLORINATION, POST"
"184",310006,"RIVER PINES PUD",10,"WELL 06R - TREATED","TP","treatment_status","T2","FILTER","PARTICULATE REMOVAL","FILTRATION, CARTRIDGE"
"185",310006,"RIVER PINES PUD",11,"WELL 02 - TREATED XCLD","TP","treatment_status","TD","DISINFECTION","DISINFECTION","GASEOUS CHLORINATION, POST"
"186",310006,"RIVER PINES PUD",13,"WELL 03R - TREATED","TP","treatment_status","TD","CHLORINATOR","DISINFECTION","HYPOCHLORINATION, POST"
"187",310008,"CAMANCHE NORTH SHORE INC.",4,"TREATMENT PLANT - TREATED","TP","treatment_status","T2","DISINFECTION","DISINFECTION","HYPOCHLORINATION, POST"
"188",310008,"CAMANCHE NORTH SHORE INC.",4,"TREATMENT PLANT - TREATED","TP","treatment_status","T2","FILTER","IRON REMOVAL","FILTRATION, GREENSAND"
"189",310008,"CAMANCHE NORTH SHORE INC.",4,"TREATMENT PLANT - TREATED","TP","treatment_status","T2","FLOCCULATION","IRON REMOVAL","PERMANGANATE"
"190",310012,"AWA BUCKHORN PLANT",2,"BUCKHORN WTP - TREATED","TP","treatment_status","T3","CHEMICAL FEEDER","CORROSION CONTROL","INHIBITOR, ORTHOPHOSPHATE"
"191",310012,"AWA BUCKHORN PLANT",2,"BUCKHORN WTP - TREATED","TP","treatment_status","T3","CHEMICAL FEEDER","CORROSION CONTROL","PH ADJUSTMENT, POST"
"192",310012,"AWA BUCKHORN PLANT",2,"BUCKHORN WTP - TREATED","TP","treatment_status","T3","DISINFECTION","DISINFECTION","GASEOUS CHLORINATION, PRE"
"193",310012,"AWA BUCKHORN PLANT",2,"BUCKHORN WTP - TREATED","TP","treatment_status","T3","FILTER","PARTICULATE REMOVAL","FILTERED"
"194",310012,"AWA BUCKHORN PLANT",2,"BUCKHORN WTP - TREATED","TP","treatment_status","T3","FLOCCULATION","PARTICULATE REMOVAL","COAGULATION"
"195",310019,"AWA LA MEL HEIGHTS #3",2,"WELL NO. 01 - TREATED XCLD","TP","treatment_status","T1","CHEMICAL FEEDER","CORROSION CONTROL","PH ADJUSTMENT"
"196",310019,"AWA LA MEL HEIGHTS #3",2,"WELL NO. 01 - TREATED XCLD","TP","treatment_status","T1","DISINFECTION","DISINFECTION","HYPOCHLORINATION, POST"
"197",310019,"AWA LA MEL HEIGHTS #3",4,"WELL NO. 02 - TREATED XCLD","TP","treatment_status","TD","CHEMICAL FEEDER","CORROSION CONTROL","PH ADJUSTMENT, POST"
"198",310019,"AWA LA MEL HEIGHTS #3",4,"WELL NO. 02 - TREATED XCLD","TP","treatment_status","TD","DISINFECTION","DISINFECTION","HYPOCHLORINATION, POST"
"199",310021,"AWA - CAMANCHE VILLAGE",5,"WELL 06 - TREATED XCLD","TP","treatment_status","TD","DISINFECTION","DISINFECTION","HYPOCHLORINATION, POST"
"200",310021,"AWA - CAMANCHE VILLAGE",6,"WELL 09 - TREATED XCLD","TP","treatment_status","TD","DISINFECTION","DISINFECTION","HYPOCHLORINATION, POST"
"201",310021,"AWA - CAMANCHE VILLAGE",7,"WELL 12A - TREATED XCLD","TP","treatment_status","TD","DISINFECTION","DISINFECTION","HYPOCHLORINATION, POST"
"202",310021,"AWA - CAMANCHE VILLAGE",9,"WELL 14 - TREATED XCLD","TP","treatment_status","TD","DISINFECTION","DISINFECTION","HYPOCHLORINATION, POST"
"203",310300,"INDIAN GRINDING ROCK-CALAVERAS DISTRICT",4,"WELL NO. 02 - XCLD","TP","treatment_status","TD","DISINFECTION","DISINFECTION","HYPOCHLORINATION, POST"
"204",310803,"LA MESA VINEYARDS",2,"WELL NO. 01 - TREATED-XCLD","TP","treatment_status","TD","DISINFECTION","DISINFECTION","HYPOCHLORINATION, POST"
"205",400001,"YOUTH WITH A MISSION-SPRINGS OF LIVING W",5,"WELL #1 & WELL #2 - TREATED","TP","treatment_status","TD","DISINFECTION","DISINFECTION","HYPOCHLORINATION, POST"
"206",400001,"YOUTH WITH A MISSION-SPRINGS OF LIVING W",5,"WELL #1 & WELL #2 - TREATED","TP","treatment_status","TD","DISINFECTION","DISINFECTION","HYPOCHLORINATION, PRE"
"207",400001,"YOUTH WITH A MISSION-SPRINGS OF LIVING W",5,"WELL #1 & WELL #2 - TREATED","TP","treatment_status","TD","FILTER","TASTE / ODOR CONTROL","ACTIVATED CARBON, GRANULAR"
"208",400007,"BUTTE CREEK ESTATES MUTUAL WATER CO",3,"WELL #1 - TREATED","TP","treatment_status","TD","DISINFECTION","DISINFECTION","HYPOCHLORINATION, PRE"
"209",400007,"BUTTE CREEK ESTATES MUTUAL WATER CO",4,"WELL #2 - TREATED","TP","treatment_status","TD","DISINFECTION","DISINFECTION","HYPOCHLORINATION, PRE"
"210",400007,"BUTTE CREEK ESTATES MUTUAL WATER CO",6,"WELL #3 - TREATED","TP","treatment_status","TD","DISINFECTION","DISINFECTION","HYPOCHLORINATION, PRE"
"211",400010,"PSEA CAMP - DESABLA",2,"ONLY WELL - TREATED","TP","treatment_status","TD","CHEMICAL FEEDER","SOFTENING (HARDNESS REMOVAL)","LIME - SODA ASH ADDITION"
"212",400010,"PSEA CAMP - DESABLA",2,"ONLY WELL - TREATED","TP","treatment_status","TD","PACKAGE UNIT","TASTE / ODOR CONTROL","OZONATION, PRE"
"213",400012,"FARM LABOR HOUSING",6,"WELL #3 - TREATED","TP","treatment_status","T2","DISINFECTION","DISINFECTION","HYPOCHLORINATION, POST"
"214",400019,"OROVILLE MOBILE HOME PARK",2,"ONLY WELL - TREATED","TP","treatment_status","TD","DISINFECTION","DISINFECTION","HYPOCHLORINATION, PRE"
"215",400021,"ROBINSON'S CORNER MHP",2,"ONLY WELL - TREATED","TP","treatment_status","TD","DISINFECTION","DISINFECTION","HYPOCHLORINATION, PRE"
"216",400023,"GOLDEN OAKS MOBILE ESTATES",2,"ONLY WELL - TREATED","TP","treatment_status","TD","DISINFECTION","DISINFECTION","HYPOCHLORINATION, PRE"
"217",400026,"MEADOWBROOK OAKS",2,"ONLY WELL - TREATED","TP","treatment_status","TD","DISINFECTION","DISINFECTION","HYPOCHLORINATION, PRE"
"218",400027,"FOOTHILL SOLAR COMPANY",5,"WELL #3 - TREATED","TP","treatment_status","TD","DISINFECTION","DISINFECTION","HYPOCHLORINATION, PRE"
"219",400030,"GOLDEN FEATHER MHP",3,"TREATMENT","TP","treatment_status","TD","DISINFECTION","DISINFECTION","HYPOCHLORINATION, POST"
"220",400041,"FOREST RANCH MOBILE PARK",2,"ONLY WELL - TREATED","TP","treatment_status","TD","DISINFECTION","DISINFECTION","HYPOCHLORINATION, PRE"
"221",400060,"HONCUT ELEMENTARY SCHOOL",2,"ONLY WELL - TREATED","TP","treatment_status","T1","DISINFECTION","DISINFECTION","HYPOCHLORINATION, PRE"
"222",400063,"MANZANITA ELEMENTARY SCHOOL",3,"TREATMENT PLANT","TP","treatment_status","T1","DISINFECTION","DISINFECTION","HYPOCHLORINATION, POST"
"223",400064,"CONCOW ELEMENTARY SCHOOL",3,"TREATMENT PLANT","TP","treatment_status","T3","DISINFECTION","DISINFECTION","HYPOCHLORINATION, POST"
"224",400064,"CONCOW ELEMENTARY SCHOOL",3,"TREATMENT PLANT","TP","treatment_status","T3","DISINFECTION","PARTICULATE REMOVAL","FILTRATION, ULTRAFILTRATION"
"225",400064,"CONCOW ELEMENTARY SCHOOL",3,"TREATMENT PLANT","TP","treatment_status","T3","FILTER","DISINFECTION","HYPOCHLORINATION, POST"
"226",400064,"CONCOW ELEMENTARY SCHOOL",3,"TREATMENT PLANT","TP","treatment_status","T3","FILTER","PARTICULATE REMOVAL","FILTRATION, ULTRAFILTRATION"
"227",400065,"SPRING VALLEY SCHOOL",6,"TREATMENT PLANT","TP","treatment_status","T3","FILTER","PARTICULATE REMOVAL","FILTRATION, ULTRAFILTRATION"
"228",400067,"FEATHER RIVER SCHOOL",2,"TREATMENT PLANT","TP","treatment_status","TD","FILTER","PARTICULATE REMOVAL","FILTRATION, ULTRAFILTRATION"
"229",400070,"BUTTE-GLENN COMMUNITY COLLEGE DIST",4,"WELL #1 - TREATED","TP","treatment_status","TD","DISINFECTION","DISINFECTION","HYPOCHLORINATION, PRE"
"230",400070,"BUTTE-GLENN COMMUNITY COLLEGE DIST",5,"WELL #2 - TREATED","TP","treatment_status","TD","DISINFECTION","DISINFECTION","HYPOCHLORINATION, PRE"
"231",400070,"BUTTE-GLENN COMMUNITY COLLEGE DIST",6,"WELL #3 - TREATED","TP","treatment_status","TD","DISINFECTION","DISINFECTION","HYPOCHLORINATION, PRE"
"232",400081,"FEATHER RIDGE ESTATES WATER CO",3,"WELL #4 TREATMENT","TP","treatment_status","TD","DISINFECTION","DISINFECTION","HYPOCHLORINATION, POST"
"233",400081,"FEATHER RIDGE ESTATES WATER CO",8,"WELL #7 TREATED","TP","treatment_status","TD","DISINFECTION","DISINFECTION","HYPOCHLORINATION, POST"
"234",400090,"MOUNTAIN VILLAGE HOMEOWNER'S ASSOC",3,"WELL #2 - TREATED","TP","treatment_status","TD","DISINFECTION","DISINFECTION","HYPOCHLORINATION, PRE"
"235",400091,"DEL ORO WATER COMPANY - BUZZTAIL DIST.",2,"ONLY WELL - TREATED","TP","treatment_status","TD","DISINFECTION","DISINFECTION","HYPOCHLORINATION, PRE"
"236",400105,"GRAY LODGE CHECK STATION",2,"TREATMENT PLANT","TP","treatment_status","T2","FILTER","INORGANICS REMOVAL","FILTRATION, RAPID SAND"
"237",400120,"BIDWELL PARK GOLF COURSE",2,"ONLY WELL - TREATED","TP","treatment_status","TD","DISINFECTION","DISINFECTION","HYPOCHLORINATION, PRE"
"238",400133,"LUNDBERG RICE PRODUCTS",5,"WELL #2 - TREATED","TP","treatment_status","TD","DISINFECTION","DISINFECTION","HYPOCHLORINATION, PRE"
"239",400133,"LUNDBERG RICE PRODUCTS",7,"WELL #3 - TREATED","TP","treatment_status","TD","DISINFECTION","DISINFECTION","HYPOCHLORINATION, POST"
"240",400141,"LLANO SECO RANCHO",2,"ONLY WELL - TREATED","TP","treatment_status","TD","DISINFECTION","DISINFECTION","HYPOCHLORINATION, PRE"
"241",400150,"SUNSET MOULDING CHICO",2,"TREATMENT","TP","treatment_status","TD","DISINFECTION","DISINFECTION","HYPOCHLORINATION, PRE"
"242",400154,"SMUCKER NATURAL FOODS",3,"WELL #1 - TREATED","TP","treatment_status","T1","FILTER","ORGANICS REMOVAL","ACTIVATED CARBON, GRANULAR"
"243",400154,"SMUCKER NATURAL FOODS",4,"WELL #2 - TREATED","TP","treatment_status","T1","FILTER","ORGANICS REMOVAL","ACTIVATED CARBON, GRANULAR"
"244",400155,"BIGGERS GLEN MUTUAL WATER CO",2,"TREATMENT PLANT","TP","treatment_status","TD","FILTER","MANGANESE REMOVAL","REVERSE OSMOSIS"
"245",400169,"GRIDLEY GRILL",2,"PLANT RECORD","TP","treatment_status","TD","DISINFECTION","DISINFECTION","HYPOCHLORINATION, POST"
"246",405001,"DEL ORO WATER CO.-LIME SADDLE MARINA",2,"LIME SADDLE TREATMENT PLANT-TREATED DEAD","TP","treatment_status","T2","DISINFECTION","DISINFECTION","HYPOCHLORINATION, POST"
"247",405001,"DEL ORO WATER CO.-LIME SADDLE MARINA",2,"LIME SADDLE TREATMENT PLANT-TREATED DEAD","TP","treatment_status","T2","DISINFECTION","DISINFECTION","HYPOCHLORINATION, PRE"
"248",405001,"DEL ORO WATER CO.-LIME SADDLE MARINA",2,"LIME SADDLE TREATMENT PLANT-TREATED DEAD","TP","treatment_status","T2","FILTER","PARTICULATE REMOVAL","FILTRATION, PRESSURE SAND"
"249",405001,"DEL ORO WATER CO.-LIME SADDLE MARINA",2,"LIME SADDLE TREATMENT PLANT-TREATED DEAD","TP","treatment_status","T2","FLOCCULATION","PARTICULATE REMOVAL","COAGULATION"
"250",405003,"SILVER DOLLAR FAIRGROUNDS",2,"WELL 01 - CHLORINATED XCLD","TP","treatment_status","TD","DISINFECTION","DISINFECTION","HYPOCHLORINATION, POST"
"251",409183,"SIERRA MOON WATER COMPANY",3,"WELL #1 NORTH WELL","TP","treatment_status","TD","DISINFECTION","DISINFECTION","HYPOCHLORINATION, PRE"
"252",409183,"SIERRA MOON WATER COMPANY",4,"WELL #2 SOUTH WELL","TP","treatment_status","TD","DISINFECTION","DISINFECTION","HYPOCHLORINATION, PRE"
"253",409197,"SIERRA NEVADA BREWING CO.",2,"TREATMENT PLANT","TP","treatment_status","TD","DISINFECTION","DISINFECTION","HYPOCHLORINATION, POST"
"254",410001,"CITY OF BIGGS",5,"HENRY WELL - CHLORINATED XCLD","TP","treatment_status","TD","DISINFECTION","DISINFECTION","HYPOCHLORINATION, POST"
"255",410001,"CITY OF BIGGS",7,"BERTHA WELL - CHLORINATED XCLD","TP","treatment_status","TD","DISINFECTION","DISINFECTION","HYPOCHLORINATION, POST"
"256",410001,"CITY OF BIGGS",9,"WILLARD REPLACEMNT WELL CL2 ED-STBY XCLD","TP","treatment_status","TD","DISINFECTION","DISINFECTION","HYPOCHLORINATION, POST"
"257",410002,"CAL-WATER SERVICE CO.-CHICO",46,"WELL 46-01 - GAC","TP","treatment_status","T2","DISINFECTION","DISINFECTION","HYPOCHLORINATION, POST"
"258",410002,"CAL-WATER SERVICE CO.-CHICO",46,"WELL 46-01 - GAC","TP","treatment_status","T2","FILTER","ORGANICS REMOVAL","ACTIVATED CARBON, GRANULAR"
"259",410002,"CAL-WATER SERVICE CO.-CHICO",68,"S WELLS - TREATED","TP","treatment_status","T2","DISINFECTION","DISINFECTION","HYPOCHLORINATION, POST"
"260",410002,"CAL-WATER SERVICE CO.-CHICO",68,"S WELLS - TREATED","TP","treatment_status","T2","FILTER","ORGANICS REMOVAL","ACTIVATED CARBON, GRANULAR"
"261",410002,"CAL-WATER SERVICE CO.-CHICO",71,"WELL 21-01 - GAC XCLD","TP","treatment_status","T2","FILTER","ORGANICS REMOVAL","ACTIVATED CARBON, GRANULAR"
"262",410002,"CAL-WATER SERVICE CO.-CHICO",72,"S WELLS - INTERMEDIATE","TP","treatment_status","T2","FILTER","ORGANICS REMOVAL","ACTIVATED CARBON, GRANULAR"
"263",410002,"CAL-WATER SERVICE CO.-CHICO",78,"WELL 69-01 - CHLORINATED XCLD","TP","treatment_status","TD","DISINFECTION","DISINFECTION","HYPOCHLORINATION, POST"
"264",410002,"CAL-WATER SERVICE CO.-CHICO",80,"WELL 67-01 - CHLORINATED XCLD","TP","treatment_status","TD","DISINFECTION","DISINFECTION","HYPOCHLORINATION, POST"
"265",410002,"CAL-WATER SERVICE CO.-CHICO",81,"WELL 65-01 - CHLORINATED XCLD","TP","treatment_status","TD","DISINFECTION","DISINFECTION","HYPOCHLORINATION, POST"
"266",410002,"CAL-WATER SERVICE CO.-CHICO",82,"WELL 64-01 - CHLORINATED XCLD","TP","treatment_status","TD","DISINFECTION","DISINFECTION","HYPOCHLORINATION, POST"
"267",410002,"CAL-WATER SERVICE CO.-CHICO",83,"WELL 63-01 - CHLORINATED XCLD","TP","treatment_status","TD","DISINFECTION","DISINFECTION","HYPOCHLORINATION, POST"
"268",410002,"CAL-WATER SERVICE CO.-CHICO",84,"WELL 62-01 - CHLORINATED XCLD","TP","treatment_status","TD","DISINFECTION","DISINFECTION","HYPOCHLORINATION, POST"
"269",410002,"CAL-WATER SERVICE CO.-CHICO",85,"WELL 61-01 - CHLORINATED XCLD","TP","treatment_status","TD","DISINFECTION","DISINFECTION","HYPOCHLORINATION, POST"
"270",410002,"CAL-WATER SERVICE CO.-CHICO",86,"WELL 59-01 - CHLORINATED XCLD","TP","treatment_status","TD","DISINFECTION","DISINFECTION","HYPOCHLORINATION, POST"
"271",410002,"CAL-WATER SERVICE CO.-CHICO",87,"WELL 57-01 - CHLORINATED XCLD","TP","treatment_status","TD","DISINFECTION","DISINFECTION","HYPOCHLORINATION, POST"
"272",410002,"CAL-WATER SERVICE CO.-CHICO",88,"WELL 56-01 - CHLORINATED XCLD","TP","treatment_status","TD","DISINFECTION","DISINFECTION","HYPOCHLORINATION, POST"
"273",410002,"CAL-WATER SERVICE CO.-CHICO",89,"WELL 54-01 - CHLORINATED XCLD","TP","treatment_status","TD","DISINFECTION","DISINFECTION","HYPOCHLORINATION, POST"
"274",410002,"CAL-WATER SERVICE CO.-CHICO",90,"WELL 53-01 - CHLORINATED XCLD","TP","treatment_status","TD","DISINFECTION","DISINFECTION","HYPOCHLORINATION, POST"
"275",410002,"CAL-WATER SERVICE CO.-CHICO",91,"WELL 52-01 - GAC DEAD","TP","treatment_status","T2","DISINFECTION","DISINFECTION","HYPOCHLORINATION, POST"
"276",410002,"CAL-WATER SERVICE CO.-CHICO",92,"WELL 51-01 - CHLORINATED XCLD","TP","treatment_status","TD","DISINFECTION","DISINFECTION","HYPOCHLORINATION, POST"
"277",410002,"CAL-WATER SERVICE CO.-CHICO",93,"WELL 50-01 - CHLORINATED XCLD","TP","treatment_status","TD","DISINFECTION","DISINFECTION","HYPOCHLORINATION, POST"
"278",410002,"CAL-WATER SERVICE CO.-CHICO",94,"WELL 49-01 - CHLORINATED XCLD","TP","treatment_status","TD","DISINFECTION","DISINFECTION","HYPOCHLORINATION, POST"
"279",410002,"CAL-WATER SERVICE CO.-CHICO",95,"WELL 48-01 - CHLORINATED XCLD","TP","treatment_status","TD","DISINFECTION","DISINFECTION","HYPOCHLORINATION, POST"
"280",410002,"CAL-WATER SERVICE CO.-CHICO",96,"WELL 47-01 - CHLORINATED XCLD","TP","treatment_status","TD","DISINFECTION","DISINFECTION","HYPOCHLORINATION, POST"
"281",410002,"CAL-WATER SERVICE CO.-CHICO",97,"WELL 44-01 - CHLORINATED XCLD","TP","treatment_status","TD","DISINFECTION","DISINFECTION","HYPOCHLORINATION, POST"
"282",410002,"CAL-WATER SERVICE CO.-CHICO",98,"WELL 42-01 - CHLORINATED XCLD","TP","treatment_status","TD","DISINFECTION","DISINFECTION","HYPOCHLORINATION, POST"
"283",410002,"CAL-WATER SERVICE CO.-CHICO",99,"WELL 41-01 - CHLORINATED XCLD","TP","treatment_status","TD","DISINFECTION","DISINFECTION","HYPOCHLORINATION, POST"
"284",410002,"CAL-WATER SERVICE CO.-CHICO",100,"WELL 39-01 - CHLORINATED XCLD","TP","treatment_status","TD","DISINFECTION","DISINFECTION","HYPOCHLORINATION, POST"
"285",410002,"CAL-WATER SERVICE CO.-CHICO",101,"WELL 38-01 - CHLORINATION XCLD","TP","treatment_status","TD","DISINFECTION","DISINFECTION","HYPOCHLORINATION, POST"
"286",410002,"CAL-WATER SERVICE CO.-CHICO",102,"WELL 37-01 - CHLORINATED XCLD","TP","treatment_status","TD","DISINFECTION","DISINFECTION","HYPOCHLORINATION, POST"
"287",410002,"CAL-WATER SERVICE CO.-CHICO",103,"WELL 35-01 - CHLORINATED XCLD","TP","treatment_status","TD","DISINFECTION","DISINFECTION","HYPOCHLORINATION, POST"
"288",410002,"CAL-WATER SERVICE CO.-CHICO",104,"WELL 34-01 - CHLORINATED XCLD","TP","treatment_status","TD","DISINFECTION","DISINFECTION","HYPOCHLORINATION, POST"
"289",410002,"CAL-WATER SERVICE CO.-CHICO",105,"WELL 33-01 - CHLORINATED XCLD","TP","treatment_status","TD","DISINFECTION","DISINFECTION","HYPOCHLORINATION, POST"
"290",410002,"CAL-WATER SERVICE CO.-CHICO",106,"WELL 32-01 - CHLORINATION XCLD","TP","treatment_status","TD","DISINFECTION","DISINFECTION","HYPOCHLORINATION, POST"
"291",410002,"CAL-WATER SERVICE CO.-CHICO",107,"WELL 31-01 - CHLORINATION XCLD","TP","treatment_status","TD","DISINFECTION","DISINFECTION","HYPOCHLORINATION, POST"
"292",410002,"CAL-WATER SERVICE CO.-CHICO",108,"WELL 30-01 - CHLORINATION XCLD","TP","treatment_status","TD","DISINFECTION","DISINFECTION","HYPOCHLORINATION, POST"
"293",410002,"CAL-WATER SERVICE CO.-CHICO",109,"WELL 29-01 - CHLORINATION XCLD","TP","treatment_status","TD","DISINFECTION","DISINFECTION","HYPOCHLORINATION, POST"
"294",410002,"CAL-WATER SERVICE CO.-CHICO",110,"WELL 28-01 - CHLORINATED XCLD","TP","treatment_status","TD","DISINFECTION","DISINFECTION","HYPOCHLORINATION, POST"
"295",410002,"CAL-WATER SERVICE CO.-CHICO",111,"WELL 27-01 - CHLORINATED XCLD","TP","treatment_status","TD","DISINFECTION","DISINFECTION","HYPOCHLORINATION, POST"
